region,latitude,longitude,rainfall,sst,wind_speed,pressure,sst_above_threshold,sst_danger_zone,pressure_anomaly,low_pressure_flag,high_wind_flag,rainfall_intensity,heavy_rainfall_flag,risk_score,risk_level,cyclone_probability,distance_from_equator,bay_of_bengel_flag,arabian_sea_flag,sst_norm,wind_norm,pressure_norm,rainfall_norm
Maharashtra,15.5,72.5,0.5235,28.62272357940674,3.8409957885742183,1011.7368774414062,1,1,-0.18956271084869059,0,0,2,1,4,Moderate,0.4,15.5,0,1,0.6411903442578847,0.5918424672347878,0.32557780488181437,0.6165906771842756
Maharashtra,15.5,73.0,0.46416667,28.62272357940674,3.439952850341797,1011.6919555664062,1,1,-0.23448458584869059,0,0,2,0,3,Moderate,0.3,15.5,0,1,0.6411903442578847,0.5263323774433301,0.31421469484800296,0.5457860100369392
Maharashtra,15.5,73.5,0.31668752,28.62272357940674,2.7820486941120843,1011.9264401522549,1,1,0.0,0,0,2,0,3,Moderate,0.3,15.5,0,1,0.6411903442578847,0.41886418329249875,0.373528206366197,0.36979366093194016
Maharashtra,15.5,74.0,0.32475,28.62272357940674,1.6778446435928345,1011.2775268554688,1,1,-0.6489132967861906,0,0,2,0,3,Moderate,0.3,15.5,0,1,0.6411903442578847,0.2384932065177242,0.20938382918281329,0.3794149178676634
Maharashtra,16.0,72.0,0.40213892,29.131505966186523,4.244894027709961,1012.122802734375,1,1,0.19636258212005941,0,0,2,0,3,Moderate,0.3,16.0,0,1,0.7709619400999161,0.6578189684768065,0.42319865371848514,0.4717659913956763
Maharashtra,16.0,72.5,0.55516666,28.62272357940674,3.972980976104736,1011.71875,1,1,-0.20769015225494059,0,0,2,1,4,Moderate,0.4,16.0,0,1,0.6411903442578847,0.6134021573876055,0.3209924194469747,0.6543796790988468
Maharashtra,16.0,73.0,0.46058336,28.62272357940674,3.652992486953736,1011.8087768554688,1,1,-0.11766329678619059,0,0,2,0,3,Moderate,0.3,16.0,0,1,0.6411903442578847,0.5611322564415719,0.3437649565391919,0.5415099130803767
Maharashtra,16.0,73.5,0.44270837,28.62272357940674,2.7820486941120843,1011.9264401522549,1,1,0.0,0,0,2,0,3,Moderate,0.3,16.0,0,1,0.6411903442578847,0.41886418329249875,0.373528206366197,0.5201790233896755
Maharashtra,16.0,74.0,0.35947224,29.38909149169922,0.9108397364616394,1011.0601806640624,1,1,-0.8662594881925543,0,0,2,0,3,Moderate,0.3,16.0,0,1,0.8366624941681509,0.11320347929272244,0.15440552098930288,0.4208502569226252
Maharashtra,16.5,72.0,0.45637503,28.62272357940674,4.368858337402344,1012.1395874023438,1,1,0.21314725008880941,0,0,2,0,3,Moderate,0.3,16.5,0,1,0.6411903442578847,0.678068453718154,0.4274443809729663,0.5364879565359496
Maharashtra,16.5,72.5,0.48012504,28.62272357940674,4.150149345397949,1011.857421875,1,1,-0.06901827725494059,0,0,2,0,3,Moderate,0.3,16.5,0,1,0.6411903442578847,0.6423424893923501,0.3560698460730883,0.5648297258719351
Maharashtra,16.5,73.0,0.44837502,28.62272357940674,3.3974788188934326,1011.7507934570312,1,1,-0.17564669522369059,0,0,2,0,3,Moderate,0.3,16.5,0,1,0.6411903442578847,0.5193942734431669,0.3290978987509842,0.5269412473722238
Maharashtra,16.5,73.5,0.57162505,28.62272357940674,2.7820486941120843,1011.9264401522549,1,1,0.0,0,0,2,1,4,Moderate,0.4,16.5,0,1,0.6411903442578847,0.41886418329249875,0.373528206366197,0.6740200873774829
Maharashtra,16.5,74.0,0.38729167,28.62272357940674,0.6364625096321106,1011.1737670898438,1,1,-0.7526730624111906,0,0,2,0,3,Moderate,0.3,16.5,0,1,0.6411903442578847,0.068384146865239,0.1831375152460206,0.4540482163390043
Maharashtra,17.0,72.0,0.38230556,28.62272357940674,4.387400627136231,1012.1583862304688,1,1,0.23194607821380941,0,0,2,0,3,Moderate,0.3,17.0,0,1,0.6411903442578847,0.6810973240699423,0.4321995954979852,0.4480981060230991
Maharashtra,17.0,72.5,0.4501667,28.62272357940674,4.288124084472656,1012.0181884765624,1,1,0.09174832430744573,0,0,2,0,3,Moderate,0.3,17.0,0,1,0.6411903442578847,0.6648805686952168,0.39673619366689006,0.5290793256839339
Maharashtra,17.0,73.0,0.52247226,28.62272357940674,2.79944396018982,1011.5834350585938,1,1,-0.3430050936611906,0,0,2,1,4,Moderate,0.4,17.0,0,1,0.6411903442578847,0.42170568811420517,0.2867641382717574,0.6153642368578353
Maharashtra,17.0,73.5,0.59245837,28.62272357940674,2.7820486941120843,1011.9264401522549,1,1,0.0,0,0,2,1,4,Moderate,0.4,17.0,0,1,0.6411903442578847,0.41886418329249875,0.373528206366197,0.6988812621703683
Maharashtra,17.0,74.0,0.3945278,28.62272357940674,0.5232176780700684,1011.3177490234376,1,1,-0.6086911288173269,0,0,2,0,3,Moderate,0.3,17.0,0,1,0.6411903442578847,0.04988568104822352,0.21955813558539874,0.46268335911768965
Maharashtra,17.5,72.0,0.32804167,28.62272357940674,4.378215312957764,1012.2090454101562,1,1,0.2826052579013094,0,0,2,0,3,Moderate,0.3,17.5,0,1,0.6411903442578847,0.6795969092783335,0.4450139723024193,0.38334298997669347
Maharashtra,17.5,72.5,0.44200003,28.62272357940674,4.3249382972717285,1012.11962890625,1,1,0.19318875399505941,0,0,2,0,3,Moderate,0.3,17.5,0,1,0.6411903442578847,0.6708941451882939,0.4223958252921832,0.5193337349501569
Maharashtra,17.5,73.0,0.58445835,28.62272357940674,2.153003931045532,1011.566162109375,1,1,-0.3602780428799406,0,0,2,1,4,Moderate,0.4,17.5,0,1,0.6411903442578847,0.3161101512854474,0.28239489895169134,0.689334541073271
Maharashtra,17.5,73.5,0.5986875,28.62272357940674,2.7820486941120843,1011.9264401522549,1,1,0.0,0,0,2,1,4,Moderate,0.4,17.5,0,1,0.6411903442578847,0.41886418329249875,0.373528206366197,0.7063147144351829
Maharashtra,17.5,74.0,0.41404167,28.62272357940674,0.5399323105812073,1011.520751953125,1,1,-0.4056881991299406,0,0,2,0,3,Moderate,0.3,17.5,0,1,0.6411903442578847,0.05261600484213444,0.270908276852295,0.4859699852030011
Maharashtra,18.0,72.0,0.40761113,28.36623191833496,4.330321311950684,1012.272216796875,1,0,0.3457766446200594,0,0,2,0,2,Low,0.2,18.0,0,1,0.5757687946084767,0.6717734569560596,0.4609933457874666,0.4782961829020409
Maharashtra,18.0,72.5,0.49066672,28.62272357940674,4.205280780792236,1012.2581176757812,1,1,0.3316775235263094,0,0,2,0,3,Moderate,0.3,18.0,0,1,0.6411903442578847,0.651348171673978,0.45742693489370245,0.5774095042793452
Maharashtra,18.0,73.0,0.6376389,28.62272357940674,1.6709978580474854,1011.5206909179688,1,1,-0.4057492342861906,0,0,3,1,4,Moderate,0.4,18.0,0,1,0.6411903442578847,0.2373747887796247,0.2708928378440969,0.7527968672474852
Maharashtra,18.0,73.5,0.65358335,28.62272357940674,2.7820486941120843,1011.9264401522549,1,1,0.0,0,0,3,1,4,Moderate,0.4,18.0,0,1,0.6411903442578847,0.41886418329249875,0.373528206366197,0.7718239718293003
Maharashtra,18.0,74.0,0.4679167,28.62272357940674,0.5584002733230591,1011.762939453125,1,1,-0.16350069912994059,0,0,2,0,3,Moderate,0.3,18.0,0,1,0.6411903442578847,0.05563273393058645,0.3321702613824088,0.5502610601637824
Maharashtra,18.5,72.0,0.41862503,28.62272357940674,4.225188255310059,1012.3493041992188,1,1,0.4228640469638094,0,0,2,0,3,Moderate,0.3,18.5,0,1,0.6411903442578847,0.6546000440269276,0.4804928131416838,0.49143947898021567
Maharashtra,18.5,72.5,0.51031256,28.62272357940674,3.989696264266968,1012.3870849609376,1,1,0.4606448086826731,0,0,2,1,4,Moderate,0.4,18.5,0,1,0.6411903442578847,0.6161325882816743,0.4900495592163447,0.6008536150688429
Maharashtra,18.5,73.0,0.7447917,28.62272357940674,1.3091269731521606,1011.6253662109376,1,1,-0.3010739413173269,0,0,3,1,4,Moderate,0.4,18.5,0,1,0.6411903442578847,0.17826342712121732,0.29737073690389004,0.8806662846205724
Maharashtra,18.5,73.5,0.70337504,28.62272357940674,2.7820486941120843,1011.9264401522549,1,1,0.0,0,0,3,1,4,Moderate,0.4,18.5,0,1,0.6411903442578847,0.41886418329249875,0.373528206366197,0.8312422454565072
Maharashtra,18.5,74.0,0.5302917,28.62272357940674,0.5107474327087402,1012.0513305664062,1,1,0.12489041415130941,0,0,2,1,4,Moderate,0.4,18.5,0,1,0.6411903442578847,0.04784867499360332,0.4051195751184944,0.6246954651317004
Maharashtra,19.0,72.0,0.51808333,28.62272357940674,4.057554721832275,1012.4671630859376,1,1,0.5407229336826731,0,0,2,1,4,Moderate,0.4,19.0,0,1,0.6411903442578847,0.6272172209342427,0.5103055379722694,0.6101267636234328
Maharashtra,19.0,72.5,0.5901667,28.62272357940674,3.713323354721069,1012.4539184570312,1,1,0.5274783047763094,0,0,2,1,4,Moderate,0.4,19.0,0,1,0.6411903442578847,0.5709872624467993,0.5069552731932501,0.6961465272151326
Maharashtra,19.0,73.0,0.79463893,28.62272357940674,1.0695737600326538,1011.748046875,1,1,-0.17839327725494059,0,0,3,1,4,Moderate,0.4,19.0,0,1,0.6411903442578847,0.1391325735261934,0.32840314338206916,0.940150836193301
Maharashtra,19.0,73.5,0.7254167,28.62272357940674,2.7820486941120843,1011.9264401522549,1,1,0.0,0,0,3,1,4,Moderate,0.4,19.0,0,1,0.6411903442578847,0.41886418329249875,0.373528206366197,0.8575453772658084
Maharashtra,19.0,74.0,0.54955554,28.62272357940674,0.3263290822505951,1012.0626831054688,1,1,0.13624295321380941,0,0,2,1,4,Moderate,0.4,19.0,0,1,0.6411903442578847,0.01772406352194088,0.40799123064334347,0.6476837211284485
Maharashtra,19.5,72.0,0.4827917,28.62272357940674,3.833418607711792,1012.60888671875,1,1,0.6824465664950594,0,0,2,0,3,Moderate,0.3,19.5,0,1,0.6411903442578847,0.5906047399209708,0.5461549150082599,0.5680119503264722
Maharashtra,19.5,72.5,0.66481256,28.62272357940674,3.408651351928711,1012.4625854492188,1,1,0.5361452969638094,0,0,3,1,4,Moderate,0.4,19.5,0,1,0.6411903442578847,0.5212192990764943,0.5091476123573822,0.7852242053300585
Maharashtra,19.5,73.0,0.8447917,28.62272357940674,1.1588623523712158,1011.8624267578124,1,1,-0.06401339444255427,0,0,3,1,4,Moderate,0.4,19.5,0,1,0.6411903442578847,0.15371780404348565,0.3573358447453048,1.0
Maharashtra,19.5,73.5,0.73893756,28.62272357940674,2.7820486941120843,1011.9264401522549,1,1,0.0,0,0,3,1,4,Moderate,0.4,19.5,0,1,0.6411903442578847,0.41886418329249875,0.373528206366197,0.8736803218550592
Maharashtra,19.5,74.0,0.5595417,28.62272357940674,0.2937122285366058,1012.0474243164062,1,1,0.12098416415130941,0,0,2,1,4,Moderate,0.4,19.5,0,1,0.6411903442578847,0.012396122765931472,0.40413147859381515,0.6596005768801829
Maharashtra,20.0,72.0,0.42533335,27.60406494140625,3.3749842643737797,1012.736328125,1,0,0.8098879727450594,0,0,2,0,2,Low,0.2,20.0,0,1,0.3813681481549951,0.5157198033405485,0.5783915641259205,0.4994447664757569
Maharashtra,20.0,72.5,0.63558334,28.62272357940674,3.180462598800659,1012.5289916992188,1,1,0.6025515469638094,0,0,3,1,4,Moderate,0.4,20.0,0,1,0.6411903442578847,0.4839448222518804,0.5259452532769295,0.7503438911276319
Maharashtra,20.0,73.0,0.7724445,28.62272357940674,1.3249138593673706,1012.0458374023438,1,1,0.11939725008880941,0,0,3,1,4,Moderate,0.4,20.0,0,1,0.6411903442578847,0.1808422041919323,0.40373006438066417,0.9136653982670148
Maharashtra,20.0,73.5,0.6814584,28.62272357940674,2.7820486941120843,1011.9264401522549,1,1,0.0,0,0,3,1,4,Moderate,0.4,20.0,0,1,0.6411903442578847,0.41886418329249875,0.373528206366197,0.8050883046581734
Maharashtra,20.0,74.0,0.5011389,28.62272357940674,0.5225343704223633,1012.0487670898438,1,1,0.12232693758880941,0,0,2,1,4,Moderate,0.4,20.0,0,1,0.6411903442578847,0.049774063211107014,0.4044711367741736,0.5899063457545666
Odisha Coast,19.0,84.0,0.31583336,27.78193664550781,0.5874754786491394,1013.4015502929688,1,0,-0.4808175223214448,0,0,2,0,2,Low,0.2,19.0,1,0,0.4267366504777607,0.060382148843641785,0.746661314477158,0.36877436006865527
Odisha Coast,19.0,84.5,0.3035417,27.78193664550781,0.7628561854362488,1013.7518920898438,1,0,-0.1304757254464448,0,0,2,0,2,Low,0.2,19.0,1,0,0.4267366504777607,0.08903046740013107,0.8352812215343286,0.35410626550884833
Odisha Coast,19.0,85.0,0.23397224,27.78193664550781,1.0484431982040403,1013.8357543945312,1,0,-0.04661342075894481,0,0,1,0,2,Low,0.2,19.0,1,0,0.4267366504777607,0.13568091069717686,0.8564944187985364,0.2710864441214436
Odisha Coast,19.0,85.5,0.18975002,27.78193664550781,1.14366614818573,1013.902587890625,1,0,0.020220075334805188,0,0,1,0,2,Low,0.2,19.0,1,0,0.4267366504777607,0.15123551447851252,0.8734001327754705,0.21831442597217932
Odisha Coast,19.0,86.0,0.23786113,27.78193664550781,1.6468274593353271,1014.0183715820312,1,0,0.1360037667410552,0,0,1,0,2,Low,0.2,19.0,1,0,0.4267366504777607,0.23342657067383382,0.9026879313272915,0.2757272010454626
Odisha Coast,19.0,86.5,0.30641666,27.78193664550781,1.2502391572509493,1013.8823678152902,1,0,0.0,0,0,2,0,2,Low,0.2,19.0,1,0,0.4267366504777607,0.1686441426517936,0.8682854099166997,0.35753706209252073
Odisha Coast,19.0,87.0,0.36375,27.78193664550781,2.077082395553589,1013.8411865234376,1,0,-0.041181291852581126,0,0,2,0,2,Low,0.2,19.0,1,0,0.4267366504777607,0.30370842036580187,0.8578684905281972,0.4259550668656402
Odisha Coast,19.5,84.0,0.32916668,27.78193664550781,1.1407324075698853,1013.489013671875,1,0,-0.3933541434151948,0,0,2,0,2,Low,0.2,19.5,1,0,0.4267366504777607,0.15075628995453536,0.7687854132250544,0.38468550620808356
Odisha Coast,19.5,84.5,0.29450002,27.78193664550781,0.6860796213150024,1013.7399291992188,1,0,-0.1424386160714448,0,0,1,0,2,Low,0.2,19.5,1,0,0.4267366504777607,0.07648906813842016,0.8322551759274984,0.34331649283212967
Odisha Coast,19.5,85.0,0.28116667,27.78193664550781,0.7240623831748962,1013.730712890625,1,0,-0.1516549246651948,0,0,1,0,2,Low,0.2,19.5,1,0,0.4267366504777607,0.08269352632171612,0.8299238856895833,0.3274053108925868
Odisha Coast,19.5,85.5,0.23425001,27.78193664550781,0.8459175825119019,1013.81689453125,1,0,-0.06547328404019481,0,0,1,0,2,Low,0.2,19.5,1,0,0.4267366504777607,0.10259848982838402,0.8517237652653193,0.27141791738265303
Odisha Coast,19.5,86.0,0.31929168,27.78193664550781,1.32756507396698,1014.1112670898438,1,0,0.2288992745535552,0,0,2,0,2,Low,0.2,19.5,1,0,0.4267366504777607,0.18127527828430337,0.9261861018048201,0.3729013018143651
Odisha Coast,19.5,86.5,0.40975,27.78193664550781,1.2502391572509493,1013.8823678152902,1,0,0.0,0,0,2,0,2,Low,0.2,19.5,1,0,0.4267366504777607,0.1686441426517936,0.8682854099166997,0.4808485759401769
Odisha Coast,19.5,87.0,0.50370836,27.78193664550781,1.6546649932861328,1013.8838500976562,1,0,0.0014822823660551876,0,0,2,1,3,Moderate,0.3,19.5,1,0,0.4267366504777607,0.23470682648664987,0.8686603572586497,0.5929725778377547
Odisha Coast,20.0,84.0,0.39094445,27.78193664550781,1.377606987953186,1013.8512573242188,1,0,-0.031110491071444812,0,0,2,0,2,Low,0.2,20.0,1,0,0.4267366504777607,0.18944959072331927,0.8604159268808572,0.45840721442764093
Odisha Coast,20.0,84.5,0.35458335,27.78193664550781,1.169928789138794,1013.80615234375,1,0,-0.07621547154019481,0,0,2,0,2,Low,0.2,20.0,1,0,0.4267366504777607,0.15552549892401582,0.8490064998224514,0.4150161628448119
Odisha Coast,20.0,85.0,0.3220278,27.78193664550781,0.5915380716323853,1013.6688232421876,1,0,-0.21354457310258113,0,0,2,0,2,Low,0.2,20.0,1,0,0.4267366504777607,0.061045770630105814,0.8142687313767251,0.37616641546760465
Odisha Coast,20.0,85.5,0.32104167,27.78193664550781,0.4579627811908722,1013.74658203125,1,0,-0.1357857840401948,0,0,2,0,2,Low,0.2,20.0,1,0,0.4267366504777607,0.03922633825383426,0.8339380278210927,0.3749896299001335
Odisha Coast,20.0,86.0,0.33333337,27.78193664550781,1.0333774089813232,1013.955322265625,1,0,0.07295445033480519,0,0,2,0,2,Low,0.2,20.0,1,0,0.4267366504777607,0.1332199243272152,0.8867394358586405,0.3896577721934266
Odisha Coast,20.0,86.5,0.35525,27.78193664550781,1.2502391572509493,1013.8823678152902,1,0,0.0,0,0,2,0,2,Low,0.2,20.0,1,0,0.4267366504777607,0.1686441426517936,0.8682854099166997,0.4158117010583889
Odisha Coast,20.0,87.0,0.39183336,27.78193664550781,1.4161547422409058,1013.966552734375,1,0,0.08418491908480519,0,0,2,0,2,Low,0.2,20.0,1,0,0.4267366504777607,0.19574634003344943,0.8895802133670933,0.45946798375702025
Odisha Coast,20.5,84.0,0.42612502,27.78193664550781,1.353328824043274,1013.9996337890624,1,0,0.1172659737721915,0,0,2,0,2,Low,0.2,20.5,1,0,0.4267366504777607,0.18548376924614784,0.897948155810442,0.5003894957003012
Odisha Coast,20.5,84.5,0.3900625,27.78193664550781,1.3014183044433594,1013.9371948242188,1,0,0.05482700892855519,0,0,2,0,2,Low,0.2,20.5,1,0,0.4267366504777607,0.17700422135758534,0.8821540504238008,0.45735475072485204
Odisha Coast,20.5,85.0,0.36687502,27.78193664550781,0.9131307601928712,1013.73828125,1,0,-0.1440865652901948,0,0,2,0,2,Low,0.2,20.5,1,0,0.4267366504777607,0.11357771645298476,0.8318383227061493,0.42968426933799037
Odisha Coast,20.5,85.5,0.341125,27.78193664550781,0.5127972960472107,1013.72412109375,1,0,-0.1582467215401948,0,0,2,0,2,Low,0.2,20.5,1,0,0.4267366504777607,0.04818351876857485,0.828256472804187,0.3989558137610447
Odisha Coast,20.5,86.0,0.3511667,27.78193664550781,0.8720981478691101,1013.8604736328124,1,0,-0.0218941824778085,0,0,2,0,2,Low,0.2,20.5,1,0,0.4267366504777607,0.10687506728141444,0.8627472171187436,0.4109389474583007
Odisha Coast,20.5,86.5,0.37962502,27.78193664550781,1.2502391572509493,1013.8823678152902,1,0,0.0,0,0,2,0,2,Low,0.2,20.5,1,0,0.4267366504777607,0.1686441426517936,0.8682854099166997,0.44489931804886734
Odisha Coast,20.5,87.0,0.44308338,27.78193664550781,1.3625292778015137,1014.018798828125,1,0,0.1364310128348052,0,0,2,0,2,Low,0.2,20.5,1,0,0.4267366504777607,0.18698665707776235,0.9027960043846783,0.5206265367557199
Odisha Coast,21.0,84.0,0.45225,27.78193664550781,1.6009465456008911,1013.99072265625,1,0,0.10835484095980519,0,0,2,0,2,Low,0.2,21.0,1,0,0.4267366504777607,0.2259319547813203,0.8956940606135462,0.5315654049764336
Odisha Coast,21.0,84.5,0.42045835,27.78193664550781,1.3766324520111084,1013.86083984375,1,0,-0.021527971540194812,0,0,2,0,2,Low,0.2,21.0,1,0,0.4267366504777607,0.18929040094341218,0.862839851167961,0.49362724785100975
Odisha Coast,21.0,85.0,0.41780555,27.78193664550781,1.082555890083313,1013.7870483398438,1,0,-0.09531947544644481,0,0,2,0,2,Low,0.2,21.0,1,0,0.4267366504777607,0.1412531955948712,0.844174090256442,0.4904615630494244
Odisha Coast,21.0,85.5,0.4074167,27.78193664550781,0.8352417349815369,1013.7972412109376,1,0,-0.08512660435258113,0,0,2,0,2,Low,0.2,21.0,1,0,0.4267366504777607,0.10085459743273036,0.8467524046255556,0.4780641623592287
Odisha Coast,21.0,86.0,0.4295278,27.78193664550781,1.0049289464950562,1013.6641235351562,1,0,-0.2182442801339448,0,0,2,0,2,Low,0.2,21.0,1,0,0.4267366504777607,0.12857288742857714,0.8130799277454416,0.5044501595004893
Odisha Coast,21.0,86.5,0.4446667,27.78193664550781,1.2502391572509493,1013.8823678152902,1,0,0.0,0,0,2,0,2,Low,0.2,21.0,1,0,0.4267366504777607,0.1686441426517936,0.8682854099166997,0.5225159713380655
Odisha Coast,21.0,87.0,0.4785278,27.78193664550781,1.3857077360153198,1014.1456298828124,1,0,0.2632620675221915,0,0,2,0,2,Low,0.2,21.0,1,0,0.4267366504777607,0.19077284238127717,0.9348782634203291,0.5629236800364088
Odisha Coast,21.5,84.0,0.5170417,27.78193664550781,1.9289395809173584,1014.1218872070312,1,0,0.2395193917410552,0,0,2,1,3,Moderate,0.3,21.5,1,0,0.4267366504777607,0.2795093928712587,0.9288724892312917,0.6088837478439262
Odisha Coast,21.5,84.5,0.46887502,27.78193664550781,1.782176494598389,1014.0406494140624,1,0,0.1582815987721915,0,0,2,0,2,Low,0.2,21.5,1,0,0.4267366504777607,0.25553574305410326,0.9083231693195741,0.5514046590250065
Odisha Coast,21.5,85.0,0.44470835,27.78193664550781,1.4469794034957886,1013.8037719726562,1,0,-0.07859584263394481,0,0,2,0,2,Low,0.2,21.5,1,0,0.4267366504777607,0.20078152737647742,0.848404378502725,0.522565673830521
Odisha Coast,21.5,85.5,0.43418753,27.78193664550781,1.289667010307312,1013.8470458984376,1,0,-0.035321916852581126,0,0,2,0,2,Low,0.2,21.5,1,0,0.4267366504777607,0.17508465549411129,0.8593506353152162,0.5100107884361391
Odisha Coast,21.5,86.0,0.46970835,27.78193664550781,1.2106579542160034,1013.884033203125,1,0,0.0016653878348051876,0,0,2,0,2,Low,0.2,21.5,1,0,0.4267366504777607,0.16217858019531048,0.868706674283244,0.5523991026753778
Odisha Coast,21.5,86.5,0.50037503,27.78193664550781,1.2502391572509493,1013.8823678152902,1,0,0.0,0,0,2,1,3,Moderate,0.3,21.5,1,0,0.4267366504777607,0.1686441426517936,0.8682854099166997,0.5889947913028978
Odisha Coast,21.5,87.0,0.5045417,27.78193664550781,1.439038872718811,1013.8961791992188,1,0,0.013811383928555188,0,0,2,1,3,Moderate,0.3,21.5,1,0,0.4267366504777607,0.1994844471025189,0.8717790369146686,0.5939670334214977
Odisha Coast,22.0,84.0,0.48483336,27.78193664550781,1.9462480545043943,1014.1532592773438,1,0,0.2708914620535552,0,0,2,0,2,Low,0.2,22.0,1,0,0.4267366504777607,0.2823367201989442,0.9368081394451221,0.5704483390598878
Odisha Coast,22.0,84.5,0.425125,27.78193664550781,1.926109790802002,1014.1281127929688,1,0,0.2457449776785552,0,0,2,0,2,Low,0.2,22.0,1,0,0.4267366504777607,0.27904714859047164,0.9304472680674993,0.4991961346797638
Odisha Coast,22.0,85.0,0.40347224,27.78193664550781,1.7022552490234375,1014.1009521484376,1,0,0.21858433314741887,0,0,2,0,2,Low,0.2,22.0,1,0,0.4267366504777607,0.24248066222675824,0.9235769094193677,0.4733570916895733
Odisha Coast,22.0,85.5,0.40058336,27.78193664550781,1.5219660997390747,1013.8961181640624,1,0,0.0137503487721915,0,0,2,0,2,Low,0.2,22.0,1,0,0.4267366504777607,0.21303055294394796,0.8717635979064418,0.4699096838527201
Odisha Coast,22.0,86.0,0.43444446,27.78193664550781,1.2632619142532349,1014.2946166992188,1,0,0.4122488839285552,0,0,2,0,2,Low,0.2,22.0,1,0,0.4267366504777607,0.17077140110524539,0.9725648824319526,0.5103173925510635
Odisha Coast,22.0,86.5,0.47333336,27.78193664550781,1.2502391572509493,1013.8823678152902,1,0,0.0,0,0,2,0,2,Low,0.2,22.0,1,0,0.4267366504777607,0.1686441426517936,0.8682854099166997,0.5567249617912536
Odisha Coast,22.0,87.0,0.4423889,27.78193664550781,1.7594865560531616,1013.8510131835938,1,0,-0.03135463169644481,0,0,2,0,2,Low,0.2,22.0,1,0,0.4267366504777607,0.25182935710447946,0.8603541708480648,0.5197977879691528
Tamil Nadu,8.0,78.0,0.04388889,29.675426483154297,6.085086822509766,1011.3072509765624,1,1,-0.4618024128239995,0,1,0,0,5,Moderate,0.5,8.0,0,0,0.9096959751849043,0.9584132034788059,0.21690262617526573,0.04425292024876249
Tamil Nadu,8.0,78.5,0.014875001,29.42401059468587,4.343016990801183,1011.7690533893864,1,1,0.0,0,0,0,0,3,Moderate,0.3,8.0,0,0,0.8455690676614497,0.6738472874170206,0.33371679813043714,0.00962956852899945
Tamil Nadu,8.0,79.0,0.006805556,29.42401059468587,6.339674949645996,1011.2628784179688,1,1,-0.5061749714176358,0,1,0,0,5,Moderate,0.5,8.0,0,0,0.8455690676614497,1.0,0.2056784672152661,0.0
Tamil Nadu,8.0,79.5,0.018333334,29.42401059468587,6.077450752258301,1011.15771484375,1,1,-0.6113385456363858,0,1,0,0,5,Moderate,0.5,8.0,0,0,0.8455690676614497,0.9571658566235487,0.17907705608991678,0.013756525788092265
Tamil Nadu,8.0,80.0,0.08838889,29.39631462097168,4.562219619750977,1011.0524291992188,1,1,-0.7166241901676358,0,0,0,0,3,Moderate,0.3,8.0,0,0,0.8385048476713712,0.7096538870003859,0.15244476694817125,0.09735642359260774
Tamil Nadu,8.5,78.0,0.08291667,29.42401059468587,4.64724588394165,1011.1400756835938,1,1,-0.6289777057926358,0,0,0,0,3,Moderate,0.3,8.5,0,0,0.8455690676614497,0.7235428691286167,0.17461518272066204,0.09082622015287163
Tamil Nadu,8.5,78.5,0.00925,29.42401059468587,4.343016990801183,1011.7690533893864,1,1,0.0,0,0,0,0,3,Moderate,0.3,8.5,0,0,0.8455690676614497,0.6738472874170206,0.33371679813043714,0.002917045845569494
Tamil Nadu,8.5,79.0,0.00875,29.42401059468587,6.275639533996582,1011.4854125976562,1,1,-0.2836407917301358,0,1,0,0,5,Moderate,0.5,8.5,0,0,0.8455690676614497,0.9895398586308101,0.26196909110558736,0.0023203772686723576
Tamil Nadu,8.5,79.5,0.010375001,29.42401059468587,6.25142240524292,1011.3548583984376,1,1,-0.4141949909487721,0,1,0,0,5,Moderate,0.5,8.5,0,0,0.8455690676614497,0.985584007204686,0.22894505256985168,0.004259551336925208
Tamil Nadu,8.5,80.0,0.066583335,29.42401059468587,4.845526695251465,1011.3043212890624,1,1,-0.4647321003239995,0,0,0,0,3,Moderate,0.3,8.5,0,0,0.8455690676614497,0.7559319041034729,0.2161615537817563,0.07133504465200322
Tamil Nadu,9.0,78.0,0.11333333,29.42401059468587,3.872695446014404,1011.3080444335938,1,1,-0.4610089557926358,0,0,1,0,3,Moderate,0.3,9.0,0,0,0.8455690676614497,0.597020584606503,0.21710333328186998,0.1271235506251998
Tamil Nadu,9.0,78.5,0.061708335,29.42401059468587,4.343016990801183,1011.7690533893864,1,1,0.0,0,0,0,0,3,Moderate,0.3,9.0,0,0,0.8455690676614497,0.6738472874170206,0.33371679813043714,0.06551752602725613
Tamil Nadu,9.0,79.0,0.028694443,29.42401059468587,5.463188171386719,1011.5712280273438,1,1,-0.1978253620426358,0,1,0,0,5,Moderate,0.5,9.0,0,0,0.8455690676614497,0.8568264839723616,0.28367633663213476,0.026120822112304518
Tamil Nadu,9.0,79.5,0.033291668,29.42401059468587,6.164607524871826,1011.5440063476562,1,1,-0.2250470417301358,0,1,0,0,5,Moderate,0.5,9.0,0,0,0.8455690676614497,0.9714028558461524,0.2767905389757762,0.03160686150915641
Tamil Nadu,9.0,80.0,0.07530556,29.42401059468587,5.090007305145264,1011.5103759765624,1,1,-0.2586774128239995,0,1,0,0,5,Moderate,0.5,9.0,0,0,0.8455690676614497,0.7958676445930142,0.26828364545858696,0.08174359980825648
