datetime,region,latitude,longitude,sst,pressure,rainfall,wind_speed
2021-04-01,Kerala,12.0,76.5,28.0,925.1999999999999,1.79,1.61
2021-05-01,Kerala,12.0,76.5,25.09,923.7,7.36,2.68
2021-06-01,Kerala,12.0,76.5,23.26,924.3000000000001,6.29,3.46
2021-07-01,Kerala,12.0,76.5,22.78,923.3,9.18,4.4
2021-08-01,Kerala,12.0,76.5,22.74,924.2,5.02,3.48
2021-09-01,Kerala,12.0,76.5,22.83,923.9,5.3,3.27
2021-10-01,Kerala,12.0,76.5,22.99,924.4,11.85,1.85
2021-11-01,Kerala,12.0,76.5,21.63,924.5999999999999,8.73,2.16
2021-12-01,Kerala,12.0,76.5,20.46,927.6999999999999,0.73,2.21
2022-01-01,Kerala,12.0,76.5,21.05,927.0,0.4,1.84
2022-02-01,Kerala,12.0,76.5,23.83,926.0,0.02,1.76
2022-03-01,Kerala,12.0,76.5,27.14,925.0,0.81,2.09
2022-04-01,Kerala,12.0,76.5,28.13,924.4,2.23,1.67
2022-05-01,Kerala,12.0,76.5,24.89,922.9000000000001,8.0,2.69
2022-06-01,Kerala,12.0,76.5,23.22,923.1999999999999,5.21,3.07
2022-07-01,Kerala,12.0,76.5,22.62,923.1,12.72,4.12
2022-08-01,Kerala,12.0,76.5,22.34,922.8,16.96,3.69
2022-09-01,Kerala,12.0,76.5,22.49,924.0999999999999,4.33,2.77
2022-10-01,Kerala,12.0,76.5,22.39,925.1999999999999,4.38,1.77
2022-11-01,Kerala,12.0,76.5,21.38,926.3,2.4,1.94
2022-12-01,Kerala,12.0,76.5,20.75,926.1,3.13,2.35
2023-01-01,Kerala,12.0,76.5,20.51,927.6,0.24,2.26
2023-02-01,Kerala,12.0,76.5,24.28,927.2,0.07,2.58
2023-03-01,Kerala,12.0,76.5,27.5,926.2,0.63,2.44
2023-04-01,Kerala,12.0,76.5,28.64,925.0,1.26,1.83
2023-05-01,Kerala,12.0,76.5,26.94,925.1,3.27,1.94
2023-06-01,Kerala,12.0,76.5,25.36,924.3000000000001,4.53,3.47
2023-07-01,Kerala,12.0,76.5,23.18,924.7,8.44,4.86
2023-08-01,Kerala,12.0,76.5,24.74,925.4000000000001,1.54,3.28
2023-09-01,Kerala,12.0,76.5,23.31,924.9,6.21,3.51
2023-10-01,Kerala,12.0,76.5,23.79,927.0,3.06,1.71
2023-11-01,Kerala,12.0,76.5,23.27,927.0,4.22,1.87
2023-12-01,Kerala,12.0,76.5,23.16,927.0999999999999,1.09,2.26
2024-01-01,Kerala,12.0,76.5,23.51,928.0,1.92,1.97
2024-02-01,Kerala,12.0,76.5,26.66,928.1999999999999,0.0,2.18
2024-03-01,Kerala,12.0,76.5,30.11,927.0,0.02,1.81
2024-04-01,Kerala,12.0,76.5,31.59,924.5,0.39,1.9
2024-05-01,Kerala,12.0,76.5,26.54,923.1999999999999,6.86,2.05
2024-06-01,Kerala,12.0,76.5,23.48,924.0999999999999,10.0,3.88
2024-07-01,Kerala,12.0,76.5,22.56,923.7,11.55,5.26
2024-08-01,Kerala,12.0,76.5,23.36,924.2,5.49,3.06
2024-09-01,Kerala,12.0,76.5,23.26,924.5,2.49,3.27
2024-10-01,Kerala,12.0,76.5,23.35,925.1999999999999,5.38,1.6
2024-11-01,Kerala,12.0,76.5,22.68,926.0,1.9,2.16
2024-12-01,Kerala,12.0,76.5,22.29,926.1,3.48,2.13
2015-01-01,Kerala,12.0,77.0,23.7,925.3,0.04,2.3
2015-02-01,Kerala,12.0,77.0,25.64,924.8000000000001,0.02,2.68
2015-03-01,Kerala,12.0,77.0,28.04,924.5999999999999,0.98,2.7
2015-04-01,Kerala,12.0,77.0,28.15,923.0,3.4,1.99
2015-05-01,Kerala,12.0,77.0,25.86,922.0,4.55,2.67
2015-06-01,Kerala,12.0,77.0,24.4,921.1,3.07,5.04
2015-07-01,Kerala,12.0,77.0,25.1,921.7,1.07,5.39
2015-08-01,Kerala,12.0,77.0,25.49,922.0999999999999,1.95,4.46
2015-09-01,Kerala,12.0,77.0,25.47,922.0999999999999,2.97,3.37
2015-10-01,Kerala,12.0,77.0,25.08,924.0,2.26,2.51
2015-11-01,Kerala,12.0,77.0,22.08,923.6,5.07,2.68
2015-12-01,Kerala,12.0,77.0,22.5,925.6,0.59,2.96
2016-01-01,Kerala,12.0,77.0,23.48,925.8,0.13,2.43
2016-02-01,Kerala,12.0,77.0,27.38,925.1999999999999,0.0,2.91
2016-03-01,Kerala,12.0,77.0,30.32,924.2,0.33,2.41
2016-04-01,Kerala,12.0,77.0,33.1,922.0,0.38,2.35
2016-05-01,Kerala,12.0,77.0,28.42,921.3,3.19,2.91
2016-06-01,Kerala,12.0,77.0,24.57,921.0,3.45,5.01
2016-07-01,Kerala,12.0,77.0,24.22,920.9000000000001,3.71,5.01
2016-08-01,Kerala,12.0,77.0,24.65,921.1,1.52,5.21
2016-09-01,Kerala,12.0,77.0,24.84,921.7,0.75,4.3
2016-10-01,Kerala,12.0,77.0,26.07,922.3000000000001,1.02,2.43
2016-11-01,Kerala,12.0,77.0,25.04,923.8,0.61,2.41
2016-12-01,Kerala,12.0,77.0,22.45,924.2,1.94,2.56
2017-01-01,Kerala,12.0,77.0,23.19,924.9,0.47,2.69
2017-02-01,Kerala,12.0,77.0,25.03,925.1,0.0,2.99
2017-03-01,Kerala,12.0,77.0,27.75,923.1,1.51,2.42
2017-04-01,Kerala,12.0,77.0,30.31,922.0999999999999,1.71,2.26
2017-05-01,Kerala,12.0,77.0,26.99,921.5999999999999,5.3,2.63
2017-06-01,Kerala,12.0,77.0,24.72,921.1,1.43,5.13
2017-07-01,Kerala,12.0,77.0,25.01,921.5,1.5,5.22
2017-08-01,Kerala,12.0,77.0,24.29,920.5,4.39,4.02
2017-09-01,Kerala,12.0,77.0,23.3,921.3,8.34,2.86
2017-10-01,Kerala,12.0,77.0,22.69,921.9,4.21,2.14
2017-11-01,Kerala,12.0,77.0,22.16,922.9000000000001,1.57,2.51
2017-12-01,Kerala,12.0,77.0,20.8,924.5999999999999,1.21,2.57
2018-01-01,Kerala,12.0,77.0,22.53,923.8,0.03,2.37
2018-02-01,Kerala,12.0,77.0,24.42,924.7,0.31,2.66
2018-03-01,Kerala,12.0,77.0,27.82,923.1,0.92,2.69
2018-04-01,Kerala,12.0,77.0,30.4,921.7,1.12,2.46
2018-05-01,Kerala,12.0,77.0,26.55,920.6999999999999,5.0,2.38
2018-06-01,Kerala,12.0,77.0,24.12,920.6,2.35,5.14
2018-07-01,Kerala,12.0,77.0,24.03,920.6,2.78,6.01
2018-08-01,Kerala,12.0,77.0,23.97,921.3,2.44,6.05
2018-09-01,Kerala,12.0,77.0,25.67,922.0,3.95,2.9
2018-10-01,Kerala,12.0,77.0,23.24,923.4000000000001,3.9,2.22
2018-11-01,Kerala,12.0,77.0,23.43,924.2,1.35,2.64
2018-12-01,Kerala,12.0,77.0,24.32,924.7,0.17,2.25
2019-01-01,Kerala,12.0,77.0,23.34,925.6999999999999,0.01,2.67
2019-02-01,Kerala,12.0,77.0,27.5,925.0,0.49,2.86
2019-03-01,Kerala,12.0,77.0,30.84,923.7,0.28,2.66
2019-04-01,Kerala,12.0,77.0,31.08,922.2,2.25,2.49
2019-05-01,Kerala,12.0,77.0,28.3,921.4,3.49,2.58
2019-06-01,Kerala,12.0,77.0,26.28,920.5,1.89,4.55
2019-07-01,Kerala,12.0,77.0,24.71,920.9000000000001,2.52,5.29
2019-08-01,Kerala,12.0,77.0,23.2,921.5,5.76,5.46
2019-09-01,Kerala,12.0,77.0,23.4,922.3000000000001,5.31,3.61
2019-10-01,Kerala,12.0,77.0,22.76,923.0,6.57,2.28
2019-11-01,Kerala,12.0,77.0,22.27,923.9,2.43,2.43
2019-12-01,Kerala,12.0,77.0,21.84,924.8000000000001,1.22,2.96
2020-01-01,Kerala,12.0,77.0,23.85,924.9,0.11,2.59
2020-02-01,Kerala,12.0,77.0,26.55,925.0,0.04,3.05
2020-03-01,Kerala,12.0,77.0,30.04,923.5,0.35,2.63
2020-04-01,Kerala,12.0,77.0,30.04,923.1999999999999,1.39,2.61
2020-05-01,Kerala,12.0,77.0,29.15,920.9000000000001,2.28,2.87
2020-06-01,Kerala,12.0,77.0,25.22,920.1999999999999,2.76,4.61
2020-07-01,Kerala,12.0,77.0,23.79,919.9,4.54,3.71
2020-08-01,Kerala,12.0,77.0,23.75,920.5,3.39,4.67
2020-09-01,Kerala,12.0,77.0,22.97,920.5,5.13,3.95
2020-10-01,Kerala,12.0,77.0,22.91,921.1,4.49,2.68
2020-11-01,Kerala,12.0,77.0,22.04,923.8,3.35,2.72
2020-12-01,Kerala,12.0,77.0,21.45,924.0999999999999,1.45,2.87
2021-01-01,Kerala,12.0,77.0,22.51,923.6,1.99,2.75
2021-02-01,Kerala,12.0,77.0,24.35,924.2,0.82,2.57
2021-03-01,Kerala,12.0,77.0,27.69,923.3,0.45,2.88
2021-04-01,Kerala,12.0,77.0,28.96,922.3000000000001,1.92,2.3
2021-05-01,Kerala,12.0,77.0,25.88,920.8,8.1,3.19
2021-06-01,Kerala,12.0,77.0,23.97,921.3,2.69,4.0
2021-07-01,Kerala,12.0,77.0,23.55,920.3,4.61,4.98
2021-08-01,Kerala,12.0,77.0,24.03,921.2,2.61,4.08
2021-09-01,Kerala,12.0,77.0,23.82,920.9000000000001,3.75,3.74
2021-10-01,Kerala,12.0,77.0,23.15,921.5999999999999,7.88,2.26
2021-11-01,Kerala,12.0,77.0,21.5,921.9,7.55,2.47
2021-12-01,Kerala,12.0,77.0,20.22,925.1,0.73,2.45
2022-01-01,Kerala,12.0,77.0,21.73,924.3000000000001,0.47,2.22
2022-02-01,Kerala,12.0,77.0,24.66,923.4000000000001,0.0,2.42
2022-03-01,Kerala,12.0,77.0,28.06,922.2,0.82,2.62
2022-04-01,Kerala,12.0,77.0,29.03,921.5999999999999,2.33,2.5
2022-05-01,Kerala,12.0,77.0,25.76,919.8000000000001,6.15,3.31
2022-06-01,Kerala,12.0,77.0,24.09,920.1999999999999,3.23,3.61
2022-07-01,Kerala,12.0,77.0,23.46,920.0,5.22,4.85
2022-08-01,Kerala,12.0,77.0,22.88,919.8000000000001,13.49,4.28
2022-09-01,Kerala,12.0,77.0,22.9,921.2,3.56,3.03
2022-10-01,Kerala,12.0,77.0,22.58,922.4,5.04,2.08
2022-11-01,Kerala,12.0,77.0,21.44,923.7,2.73,2.16
2022-12-01,Kerala,12.0,77.0,20.69,923.4000000000001,2.68,2.61
2023-01-01,Kerala,12.0,77.0,20.7,925.0,0.14,2.65
2023-02-01,Kerala,12.0,77.0,24.38,924.5999999999999,0.09,3.08
2023-03-01,Kerala,12.0,77.0,27.99,923.6,0.84,2.79
2023-04-01,Kerala,12.0,77.0,29.5,922.2,1.37,2.45
2023-05-01,Kerala,12.0,77.0,27.23,922.2,3.91,2.29
2023-06-01,Kerala,12.0,77.0,26.57,921.2,2.21,4.14
2023-07-01,Kerala,12.0,77.0,24.61,921.5999999999999,2.67,6.0
2023-08-01,Kerala,12.0,77.0,26.83,922.2,1.62,3.95
2023-09-01,Kerala,12.0,77.0,24.22,921.8000000000001,4.15,4.02
2023-10-01,Kerala,12.0,77.0,24.7,924.0999999999999,2.94,2.18
2023-11-01,Kerala,12.0,77.0,23.52,924.3000000000001,3.82,2.42
2023-12-01,Kerala,12.0,77.0,23.49,924.5,0.96,2.71
2024-01-01,Kerala,12.0,77.0,24.29,925.4000000000001,0.89,2.52
2024-02-01,Kerala,12.0,77.0,27.46,925.6,0.0,2.88
2024-03-01,Kerala,12.0,77.0,30.69,924.4,0.01,2.67
2024-04-01,Kerala,12.0,77.0,32.65,921.7,0.33,2.8
2024-05-01,Kerala,12.0,77.0,27.51,920.1999999999999,5.96,2.5
2024-06-01,Kerala,12.0,77.0,24.05,921.1,5.35,4.52
2024-07-01,Kerala,12.0,77.0,23.3,920.6999999999999,3.64,6.28
2024-08-01,Kerala,12.0,77.0,24.06,921.3,4.41,3.48
2024-09-01,Kerala,12.0,77.0,24.76,921.5,1.17,4.04
2024-10-01,Kerala,12.0,77.0,23.73,922.4,6.67,2.0
2024-11-01,Kerala,12.0,77.0,22.7,923.3,2.08,2.54
2024-12-01,Kerala,12.0,77.0,22.18,923.5,3.84,2.41
2015-01-01,Maharashtra,15.0,72.0,28.11,1013.4000000000001,0.05,4.12
2015-02-01,Maharashtra,15.0,72.0,28.17,1012.6,0.02,4.28
2015-03-01,Maharashtra,15.0,72.0,28.5,1012.0999999999999,0.5,3.74
2015-04-01,Maharashtra,15.0,72.0,29.56,1010.1,0.27,3.48
2015-05-01,Maharashtra,15.0,72.0,30.26,1008.7,1.72,4.38
2015-06-01,Maharashtra,15.0,72.0,29.18,1006.3,16.8,8.0
2015-07-01,Maharashtra,15.0,72.0,28.09,1008.1999999999999,6.98,8.38
2015-08-01,Maharashtra,15.0,72.0,28.16,1009.2,4.46,7.1
2015-09-01,Maharashtra,15.0,72.0,29.11,1009.0999999999999,5.17,4.28
2015-10-01,Maharashtra,15.0,72.0,29.68,1010.4000000000001,4.12,3.49
2015-11-01,Maharashtra,15.0,72.0,29.71,1010.5,2.27,4.23
2015-12-01,Maharashtra,15.0,72.0,29.33,1012.6999999999999,0.61,4.34
2016-01-01,Maharashtra,15.0,72.0,28.65,1013.5,0.08,4.24
2016-02-01,Maharashtra,15.0,72.0,28.21,1013.1,0.17,4.92
2016-03-01,Maharashtra,15.0,72.0,28.6,1011.7,0.18,4.39
2016-04-01,Maharashtra,15.0,72.0,29.64,1009.7,0.15,4.91
2016-05-01,Maharashtra,15.0,72.0,30.49,1008.1,1.35,5.4
2016-06-01,Maharashtra,15.0,72.0,29.54,1007.3000000000001,17.86,7.12
2016-07-01,Maharashtra,15.0,72.0,28.04,1007.4,16.01,8.92
2016-08-01,Maharashtra,15.0,72.0,27.57,1008.1,4.98,8.61
2016-09-01,Maharashtra,15.0,72.0,28.03,1009.5,4.62,7.12
2016-10-01,Maharashtra,15.0,72.0,28.33,1010.3,1.57,5.14
2016-11-01,Maharashtra,15.0,72.0,28.57,1011.3,0.27,4.23
2016-12-01,Maharashtra,15.0,72.0,28.52,1011.8000000000001,0.52,4.79
2017-01-01,Maharashtra,15.0,72.0,27.93,1012.6999999999999,0.03,4.76
2017-02-01,Maharashtra,15.0,72.0,28.1,1012.6999999999999,0.02,4.39
2017-03-01,Maharashtra,15.0,72.0,28.59,1010.9000000000001,0.03,4.57
2017-04-01,Maharashtra,15.0,72.0,29.48,1009.7,0.06,4.29
2017-05-01,Maharashtra,15.0,72.0,30.14,1008.4000000000001,1.1,4.56
2017-06-01,Maharashtra,15.0,72.0,29.56,1006.7,12.89,8.11
2017-07-01,Maharashtra,15.0,72.0,28.49,1007.8,7.04,8.91
2017-08-01,Maharashtra,15.0,72.0,28.2,1007.3000000000001,6.49,7.52
2017-09-01,Maharashtra,15.0,72.0,28.76,1008.4000000000001,6.06,5.22
2017-10-01,Maharashtra,15.0,72.0,29.27,1008.4000000000001,2.89,3.62
2017-11-01,Maharashtra,15.0,72.0,28.98,1010.3,0.17,4.96
2017-12-01,Maharashtra,15.0,72.0,28.04,1011.8000000000001,1.17,5.83
2018-01-01,Maharashtra,15.0,72.0,27.68,1011.5,0.05,4.97
2018-02-01,Maharashtra,15.0,72.0,27.88,1012.0,0.56,4.32
2018-03-01,Maharashtra,15.0,72.0,28.52,1010.5,0.65,4.48
2018-04-01,Maharashtra,15.0,72.0,29.52,1008.9,0.54,4.25
2018-05-01,Maharashtra,15.0,72.0,30.13,1007.6,4.25,4.29
2018-06-01,Maharashtra,15.0,72.0,29.3,1006.2,20.18,8.04
2018-07-01,Maharashtra,15.0,72.0,27.78,1006.7,8.05,9.87
2018-08-01,Maharashtra,15.0,72.0,26.95,1008.4000000000001,5.22,8.69
2018-09-01,Maharashtra,15.0,72.0,28.29,1010.0,1.17,4.55
2018-10-01,Maharashtra,15.0,72.0,29.52,1010.4000000000001,2.54,3.53
2018-11-01,Maharashtra,15.0,72.0,29.48,1011.4,0.47,4.28
2018-12-01,Maharashtra,15.0,72.0,28.68,1012.5,0.37,4.8
2019-01-01,Maharashtra,15.0,72.0,28.02,1013.8,0.01,4.71
2019-02-01,Maharashtra,15.0,72.0,27.68,1013.1999999999999,0.0,5.3
2019-03-01,Maharashtra,15.0,72.0,27.86,1011.9,0.16,4.82
2019-04-01,Maharashtra,15.0,72.0,29.19,1009.5,0.34,4.19
2019-05-01,Maharashtra,15.0,72.0,29.73,1009.0,0.22,4.6
2019-06-01,Maharashtra,15.0,72.0,29.45,1005.9000000000001,10.12,6.85
2019-07-01,Maharashtra,15.0,72.0,28.45,1006.7,18.14,8.56
2019-08-01,Maharashtra,15.0,72.0,27.92,1007.6,12.93,8.19
2019-09-01,Maharashtra,15.0,72.0,28.15,1008.7,7.76,6.62
2019-10-01,Maharashtra,15.0,72.0,29.26,1009.0999999999999,7.27,4.78
2019-11-01,Maharashtra,15.0,72.0,28.74,1010.8,0.5,4.83
2019-12-01,Maharashtra,15.0,72.0,28.8,1011.7,0.8,4.87
2020-01-01,Maharashtra,15.0,72.0,28.07,1013.0,0.01,4.82
2020-02-01,Maharashtra,15.0,72.0,28.18,1012.8,0.04,4.33
2020-03-01,Maharashtra,15.0,72.0,28.7,1011.5,0.08,4.7
2020-04-01,Maharashtra,15.0,72.0,30.0,1010.1999999999999,0.41,3.97
2020-05-01,Maharashtra,15.0,72.0,30.62,1008.0,1.81,5.1
2020-06-01,Maharashtra,15.0,72.0,29.37,1005.5,14.47,7.01
2020-07-01,Maharashtra,15.0,72.0,28.75,1005.8,17.07,7.14
2020-08-01,Maharashtra,15.0,72.0,27.93,1006.4,9.12,8.36
2020-09-01,Maharashtra,15.0,72.0,28.55,1007.0999999999999,8.78,5.97
2020-10-01,Maharashtra,15.0,72.0,28.68,1008.1,6.24,4.56
2020-11-01,Maharashtra,15.0,72.0,29.1,1011.0,0.44,5.01
2020-12-01,Maharashtra,15.0,72.0,28.79,1011.3,0.83,4.67
2021-01-01,Maharashtra,15.0,72.0,28.73,1010.9000000000001,0.96,4.93
2021-02-01,Maharashtra,15.0,72.0,28.15,1011.9,0.13,4.19
2021-03-01,Maharashtra,15.0,72.0,29.2,1010.3,0.07,3.85
2021-04-01,Maharashtra,15.0,72.0,29.86,1009.5999999999999,0.51,3.79
2021-05-01,Maharashtra,15.0,72.0,30.45,1006.3,10.93,5.2
2021-06-01,Maharashtra,15.0,72.0,29.54,1007.4,11.16,7.13
2021-07-01,Maharashtra,15.0,72.0,28.48,1006.8000000000001,16.13,9.0
2021-08-01,Maharashtra,15.0,72.0,28.27,1008.0,6.2,7.12
2021-09-01,Maharashtra,15.0,72.0,28.34,1007.5,7.62,7.34
2021-10-01,Maharashtra,15.0,72.0,29.14,1008.5,3.36,4.87
2021-11-01,Maharashtra,15.0,72.0,28.84,1008.6,5.44,4.74
2021-12-01,Maharashtra,15.0,72.0,28.34,1012.6,1.17,4.34
2022-01-01,Maharashtra,15.0,72.0,27.65,1012.5,0.06,4.53
2022-02-01,Maharashtra,15.0,72.0,27.21,1011.5,0.0,4.59
2022-03-01,Maharashtra,15.0,72.0,28.63,1009.5,0.19,4.05
2022-04-01,Maharashtra,15.0,72.0,29.77,1008.6,0.67,3.29
2022-05-01,Maharashtra,15.0,72.0,30.3,1007.0,2.15,5.0
2022-06-01,Maharashtra,15.0,72.0,29.69,1006.3,11.63,6.49
2022-07-01,Maharashtra,15.0,72.0,27.88,1006.8000000000001,9.22,8.93
2022-08-01,Maharashtra,15.0,72.0,27.33,1006.9,6.69,8.47
2022-09-01,Maharashtra,15.0,72.0,27.94,1008.3,4.97,6.56
2022-10-01,Maharashtra,15.0,72.0,28.98,1009.8000000000001,1.97,3.81
2022-11-01,Maharashtra,15.0,72.0,28.81,1010.9000000000001,0.4,4.35
2022-12-01,Maharashtra,15.0,72.0,28.49,1010.6999999999999,0.99,4.94
2023-01-01,Maharashtra,15.0,72.0,27.96,1012.9000000000001,0.06,5.1
2023-02-01,Maharashtra,15.0,72.0,28.23,1012.0,0.01,4.53
2023-03-01,Maharashtra,15.0,72.0,29.18,1011.2,0.03,3.82
2023-04-01,Maharashtra,15.0,72.0,29.6,1009.5,0.3,4.09
2023-05-01,Maharashtra,15.0,72.0,30.54,1009.4,0.93,4.2
2023-06-01,Maharashtra,15.0,72.0,30.43,1007.3000000000001,8.11,6.28
2023-07-01,Maharashtra,15.0,72.0,28.35,1008.0,19.77,8.88
2023-08-01,Maharashtra,15.0,72.0,28.24,1009.7,1.63,6.02
2023-09-01,Maharashtra,15.0,72.0,29.14,1008.3,4.56,6.21
2023-10-01,Maharashtra,15.0,72.0,29.43,1011.3,0.75,3.38
2023-11-01,Maharashtra,15.0,72.0,29.87,1011.1,1.27,3.9
2023-12-01,Maharashtra,15.0,72.0,29.18,1011.5999999999999,0.59,4.45
2024-01-01,Maharashtra,15.0,72.0,28.87,1013.0,0.62,4.8
2024-02-01,Maharashtra,15.0,72.0,29.06,1013.4000000000001,0.01,5.3
2024-03-01,Maharashtra,15.0,72.0,29.08,1012.2,0.03,5.01
2024-04-01,Maharashtra,15.0,72.0,29.86,1008.7,0.19,4.22
2024-05-01,Maharashtra,15.0,72.0,30.45,1006.9,2.65,5.28
2024-06-01,Maharashtra,15.0,72.0,30.21,1006.5,14.2,7.09
2024-07-01,Maharashtra,15.0,72.0,28.64,1005.8,23.15,10.2
2024-08-01,Maharashtra,15.0,72.0,28.29,1007.6,8.31,7.66
2024-09-01,Maharashtra,15.0,72.0,28.76,1008.4000000000001,4.39,6.67
2024-10-01,Maharashtra,15.0,72.0,29.56,1008.7,6.47,3.66
2024-11-01,Maharashtra,15.0,72.0,29.57,1010.5,0.64,4.84
2024-12-01,Maharashtra,15.0,72.0,28.69,1011.0,1.16,5.33
2015-01-01,Maharashtra,15.0,72.5,28.22,1013.3,0.01,3.95
2015-02-01,Maharashtra,15.0,72.5,28.24,1012.4,0.02,4.22
2015-03-01,Maharashtra,15.0,72.5,28.68,1011.9,0.9,3.66
2015-04-01,Maharashtra,15.0,72.5,29.56,1010.0,0.4,3.56
2015-05-01,Maharashtra,15.0,72.5,30.25,1008.5,2.76,4.21
2015-06-01,Maharashtra,15.0,72.5,29.14,1006.5,26.58,7.57
2015-07-01,Maharashtra,15.0,72.5,28.28,1008.1999999999999,16.28,8.19
2015-08-01,Maharashtra,15.0,72.5,28.18,1009.0,10.42,7.02
2015-09-01,Maharashtra,15.0,72.5,29.15,1009.0,8.67,4.28
2015-10-01,Maharashtra,15.0,72.5,29.7,1010.4000000000001,5.34,3.45
2015-11-01,Maharashtra,15.0,72.5,29.73,1010.5,1.59,3.88
2015-12-01,Maharashtra,15.0,72.5,29.39,1012.6,0.12,4.11
2016-01-01,Maharashtra,15.0,72.5,28.76,1013.3,0.01,4.07
2016-02-01,Maharashtra,15.0,72.5,28.32,1012.9000000000001,0.05,4.97
2016-03-01,Maharashtra,15.0,72.5,28.61,1011.5,0.25,4.23
2016-04-01,Maharashtra,15.0,72.5,29.77,1009.5,0.17,4.91
2016-05-01,Maharashtra,15.0,72.5,30.56,1008.0,1.72,5.4
2016-06-01,Maharashtra,15.0,72.5,29.57,1007.2,32.12,6.89
2016-07-01,Maharashtra,15.0,72.5,27.99,1007.3000000000001,30.65,8.53
2016-08-01,Maharashtra,15.0,72.5,27.63,1008.0,11.31,8.27
2016-09-01,Maharashtra,15.0,72.5,28.1,1009.3000000000001,7.01,6.99
2016-10-01,Maharashtra,15.0,72.5,28.08,1010.1,2.91,4.95
2016-11-01,Maharashtra,15.0,72.5,28.7,1011.3,0.5,4.03
2016-12-01,Maharashtra,15.0,72.5,28.6,1011.8000000000001,0.13,4.58
2017-01-01,Maharashtra,15.0,72.5,28.12,1012.6,0.0,4.7
2017-02-01,Maharashtra,15.0,72.5,28.33,1012.6,0.0,4.51
2017-03-01,Maharashtra,15.0,72.5,28.55,1010.6999999999999,0.03,4.59
2017-04-01,Maharashtra,15.0,72.5,29.49,1009.5999999999999,0.06,4.2
2017-05-01,Maharashtra,15.0,72.5,30.15,1008.3,1.73,4.42
2017-06-01,Maharashtra,15.0,72.5,29.57,1006.7,18.39,7.61
2017-07-01,Maharashtra,15.0,72.5,28.51,1007.6999999999999,14.42,8.5
2017-08-01,Maharashtra,15.0,72.5,28.35,1007.2,12.54,7.26
2017-09-01,Maharashtra,15.0,72.5,28.86,1008.3,9.34,5.2
2017-10-01,Maharashtra,15.0,72.5,29.23,1008.4000000000001,3.3,3.65
2017-11-01,Maharashtra,15.0,72.5,29.06,1010.1999999999999,0.08,4.7
2017-12-01,Maharashtra,15.0,72.5,28.21,1011.8000000000001,0.68,5.62
2018-01-01,Maharashtra,15.0,72.5,27.77,1011.4,0.04,4.74
2018-02-01,Maharashtra,15.0,72.5,27.93,1011.9,0.07,4.31
2018-03-01,Maharashtra,15.0,72.5,28.78,1010.3,0.29,4.32
2018-04-01,Maharashtra,15.0,72.5,29.8,1008.8,0.43,4.27
2018-05-01,Maharashtra,15.0,72.5,30.26,1007.5,3.83,4.22
2018-06-01,Maharashtra,15.0,72.5,29.38,1006.1,36.21,7.65
2018-07-01,Maharashtra,15.0,72.5,27.81,1006.7,15.48,9.4
2018-08-01,Maharashtra,15.0,72.5,27.02,1008.3,10.95,8.39
2018-09-01,Maharashtra,15.0,72.5,28.33,1009.9,2.4,4.56
2018-10-01,Maharashtra,15.0,72.5,29.5,1010.3,2.41,3.46
2018-11-01,Maharashtra,15.0,72.5,29.55,1011.3,0.31,3.97
2018-12-01,Maharashtra,15.0,72.5,28.81,1012.3000000000001,0.16,4.72
2019-01-01,Maharashtra,15.0,72.5,28.2,1013.6,0.0,4.41
2019-02-01,Maharashtra,15.0,72.5,27.83,1012.9000000000001,0.0,5.32
2019-03-01,Maharashtra,15.0,72.5,28.08,1011.7,0.39,4.81
2019-04-01,Maharashtra,15.0,72.5,29.24,1009.4,0.55,4.17
2019-05-01,Maharashtra,15.0,72.5,29.76,1008.9,0.18,4.74
2019-06-01,Maharashtra,15.0,72.5,29.6,1006.0,16.58,6.64
2019-07-01,Maharashtra,15.0,72.5,28.55,1006.7,38.92,8.24
2019-08-01,Maharashtra,15.0,72.5,27.96,1007.5,26.32,7.81
2019-09-01,Maharashtra,15.0,72.5,28.22,1008.7,13.49,6.35
2019-10-01,Maharashtra,15.0,72.5,29.36,1009.2,9.0,4.78
2019-11-01,Maharashtra,15.0,72.5,28.93,1010.6999999999999,0.85,4.9
2019-12-01,Maharashtra,15.0,72.5,28.83,1011.5999999999999,0.29,4.67
2020-01-01,Maharashtra,15.0,72.5,28.22,1012.8,0.0,4.8
2020-02-01,Maharashtra,15.0,72.5,28.46,1012.6,0.02,4.18
2020-03-01,Maharashtra,15.0,72.5,28.85,1011.2,0.16,4.76
2020-04-01,Maharashtra,15.0,72.5,30.09,1010.0,0.81,3.96
2020-05-01,Maharashtra,15.0,72.5,30.51,1007.8,2.53,5.2
2020-06-01,Maharashtra,15.0,72.5,29.44,1005.5,20.93,6.81
2020-07-01,Maharashtra,15.0,72.5,28.7,1005.6999999999999,29.25,6.65
2020-08-01,Maharashtra,15.0,72.5,27.95,1006.4,18.48,7.98
2020-09-01,Maharashtra,15.0,72.5,28.71,1007.0,14.46,5.81
2020-10-01,Maharashtra,15.0,72.5,28.71,1008.0,7.82,4.45
2020-11-01,Maharashtra,15.0,72.5,29.13,1011.0,0.13,4.75
2020-12-01,Maharashtra,15.0,72.5,28.84,1011.2,0.37,4.49
2021-01-01,Maharashtra,15.0,72.5,28.71,1010.6999999999999,1.22,4.68
2021-02-01,Maharashtra,15.0,72.5,28.29,1011.8000000000001,0.26,4.05
